date,lat,lon,log_CI_cells_mL,bloom
2020-06-02,44.71940953600257,-122.15383042593862,12.756324299214358,1
2020-06-02,44.71940953600257,-122.15727241147354,12.535276843746464,1
2020-06-02,44.71940953600257,-122.16071439700846,13.612884294396247,1
2020-06-02,44.71940953600257,-122.17792432468306,11.0432141014518,1
2020-06-02,44.71940953600257,-122.18136631021798,12.12081337453236,1
2020-06-02,44.71940953600257,-122.24676403538145,12.148444247256997,1
2020-06-02,44.722851521537486,-122.15038844040372,0.0,0
2020-06-02,44.722851521537486,-122.15383042593864,0.0,0
2020-06-02,44.72285152153749,-122.1503884404037,12.839217133136836,1
2020-06-02,44.72285152153749,-122.15383042593862,12.645800551786902,1
2020-06-02,44.72285152153749,-122.17448233914814,12.535276843746464,1
2020-06-02,44.726293507072405,-122.1469464548688,13.060264775599007,1
2020-06-02,44.726293507072405,-122.1503884404037,13.336574472978766,1
2020-06-02,44.726293507072405,-122.15383042593862,12.728693358898077,1
2020-06-02,44.726293507072405,-122.1675983680783,12.176075124025687,1
2020-06-02,44.7262935070724,-122.15038844040372,0.0,0
2020-06-02,44.7262935070724,-122.15383042593864,0.0,0
2020-06-02,44.729735492607325,-122.16415638254338,12.369491365750637,1
