date,lat,lon,log_CI_cells_mL,bloom
2016-07-16,44.67810570958355,-122.19169226682271,0.0,0
2016-07-16,44.67810570958355,-122.19513425235763,0.0,0
2016-07-16,44.68498968065339,-122.19857623789257,0.0,0
2016-07-16,44.69187365172321,-122.20890219449734,0.0,0
2016-07-16,44.69187365172321,-122.21234418003226,0.0,0
2016-07-16,44.69187365172321,-122.21578616556718,0.0,0
2016-07-16,44.69187365172322,-122.2054602089624,12.756324299214358,1
2016-07-16,44.69187365172322,-122.20890219449733,11.9826590756484,1
2016-07-16,44.69187365172322,-122.21234418003225,13.060264775599007,1
2016-07-16,44.69187365172322,-122.21578616556717,12.728693358898077,1
2016-07-16,44.69531563725813,-122.19857623789258,0.0,0
2016-07-16,44.69531563725813,-122.2020182234275,0.0,0
2016-07-16,44.69531563725813,-122.20546020896242,0.0,0
2016-07-16,44.69531563725813,-122.20890219449734,0.0,0
2016-07-16,44.69531563725814,-122.19857623789257,11.706350854128917,1
2016-07-16,44.69531563725814,-122.20201822342749,11.706350854128917,1
2016-07-16,44.69531563725814,-122.2054602089624,11.457673990857622,1
2016-07-16,44.69531563725814,-122.20890219449733,11.678720063904052,1
2016-07-16,44.69531563725814,-122.21234418003225,12.397122271146431,1
2016-07-16,44.69531563725814,-122.21578616556717,12.397122271146431,1
2016-07-16,44.69531563725814,-122.21922815110209,12.037920781771716,1
2016-07-16,44.69531563725814,-122.222670136637,12.397122271146431,1
2016-07-16,44.69531563725814,-122.22611212217193,13.115526703416306,1
2016-07-16,44.69875762279305,-122.19169226682276,0.0,0
2016-07-16,44.69875762279305,-122.19513425235766,0.0,0
2016-07-16,44.69875762279305,-122.19857623789258,0.0,0
2016-07-16,44.69875762279305,-122.2020182234275,0.0,0
2016-07-16,44.69875762279305,-122.20546020896242,0.0,0
2016-07-16,44.69875762279306,-122.19169226682271,11.678720063904052,1
2016-07-16,44.69875762279306,-122.19513425235763,12.037920781771716,1
2016-07-16,44.69875762279306,-122.19857623789257,13.005002854282447,1
2016-07-16,44.69875762279306,-122.20201822342749,12.480015005914463,1
2016-07-16,44.69875762279306,-122.2054602089624,12.480015005914463,1
2016-07-16,44.69875762279306,-122.22611212217193,12.922109985310152,1
2016-07-16,44.69875762279306,-122.22955410770685,12.922109985310152,1
2016-07-16,44.69875762279306,-122.23299609324177,12.922109985310152,1
2016-07-16,44.69875762279306,-122.23643807877669,12.894479032649931,1
2016-07-16,44.69875762279306,-122.24332204984653,13.170788637384844,1
2016-07-16,44.69875762279306,-122.24676403538145,13.115526703416306,1
2016-07-16,44.70219960832797,-122.18825028128784,0.0,0
2016-07-16,44.70219960832797,-122.19169226682276,0.0,0
2016-07-16,44.70219960832797,-122.19513425235766,0.0,0
2016-07-16,44.70219960832797,-122.19857623789258,0.0,0
2016-07-16,44.70219960832797,-122.23643807877669,0.0,0
2016-07-16,44.70219960832797,-122.2398800643116,0.0,0
2016-07-16,44.70219960832798,-122.18825028128782,12.756324299214358,1
