date,lat,lon,log_CI_cells_mL,bloom
2019-06-26,44.67810570958355,-122.19169226682271,0.0,0
2019-06-26,44.67810570958355,-122.19513425235763,0.0,0
2019-06-26,44.68498968065339,-122.19857623789257,0.0,0
2019-06-26,44.69187365172321,-122.20890219449734,0.0,0
2019-06-26,44.69187365172321,-122.21234418003226,0.0,0
2019-06-26,44.69187365172321,-122.21578616556718,0.0,0
2019-06-26,44.69187365172322,-122.2054602089624,9.938005566075812,1
2019-06-26,44.69187365172322,-122.20890219449733,11.347151141411356,1
2019-06-26,44.69187365172322,-122.21234418003225,10.932691886251902,1
2019-06-26,44.69187365172322,-122.21578616556717,11.51293546492023,1
2019-06-26,44.69531563725813,-122.19857623789258,0.0,0
2019-06-26,44.69531563725813,-122.2020182234275,0.0,0
2019-06-26,44.69531563725813,-122.20546020896242,0.0,0
2019-06-26,44.69531563725813,-122.20890219449734,0.0,0
2019-06-26,44.69531563725814,-122.19857623789257,10.103784313286397,1
2019-06-26,44.69531563725814,-122.20201822342749,10.6840177399065,1
2019-06-26,44.69531563725814,-122.2054602089624,11.872135721776964,1
2019-06-26,44.69531563725814,-122.20890219449733,11.402412549076622,1
2019-06-26,44.69531563725814,-122.21234418003225,10.380084644331134,1
2019-06-26,44.69531563725814,-122.21578616556717,10.380084644331134,1
2019-06-26,44.69531563725814,-122.21922815110209,0.0,0
2019-06-26,44.69531563725814,-122.222670136637,0.0,0
2019-06-26,44.69531563725814,-122.22611212217193,0.0,0
2019-06-26,44.69875762279305,-122.19169226682276,0.0,0
2019-06-26,44.69875762279305,-122.19513425235766,0.0,0
2019-06-26,44.69875762279305,-122.19857623789258,0.0,0
2019-06-26,44.69875762279305,-122.2020182234275,0.0,0
2019-06-26,44.69875762279305,-122.20546020896242,0.0,0
2019-06-26,44.69875762279306,-122.19169226682271,9.855116677383474,1
2019-06-26,44.69875762279306,-122.19513425235763,10.490605480427217,1
2019-06-26,44.69875762279306,-122.19857623789257,10.020894786848379,1
2019-06-26,44.69875762279306,-122.20201822342749,10.241934138115585,1
2019-06-26,44.69875762279306,-122.2054602089624,10.241934138115585,1
2019-06-26,44.69875762279306,-122.22611212217193,11.789243261876493,1
2019-06-26,44.69875762279306,-122.22955410770685,11.789243261876493,1
2019-06-26,44.69875762279306,-122.23299609324177,11.789243261876493,1
2019-06-26,44.69875762279306,-122.23643807877669,10.407714819394293,1
2019-06-26,44.69875762279306,-122.24332204984653,0.0,0
2019-06-26,44.69875762279306,-122.24676403538145,0.0,0
2019-06-26,44.70219960832797,-122.18825028128784,0.0,0
2019-06-26,44.70219960832797,-122.19169226682276,0.0,0
2019-06-26,44.70219960832797,-122.19513425235766,0.0,0
2019-06-26,44.70219960832797,-122.19857623789258,0.0,0
2019-06-26,44.70219960832797,-122.23643807877669,0.0,0
2019-06-26,44.70219960832797,-122.2398800643116,0.0,0
2019-06-26,44.70219960832798,-122.18825028128782,8.749981830138514,0
2019-06-26,44.70219960832798,-122.19169226682271,8.749981830138514,0
2019-06-26,44.70219960832798,-122.19513425235763,8.749981830138514,0
2019-06-26,44.70219960832798,-122.19857623789257,8.749981830138514,0
2019-06-26,44.70219960832798,-122.23299609324177,12.176075124025687,1
2019-06-26,44.70219960832798,-122.23643807877669,11.153736512239593,1
2019-06-26,44.70219960832798,-122.2398800643116,9.910375898245539,1
2019-06-26,44.705641593862886,-122.181366310218,0.0,0
2019-06-26,44.705641593862886,-122.18480829575292,0.0,0
2019-06-26,44.705641593862886,-122.18825028128784,0.0,0
2019-06-26,44.705641593862886,-122.19169226682276,0.0,0
2019-06-26,44.705641593862886,-122.19513425235766,0.0,0
2019-06-26,44.705641593862886,-122.23643807877669,0.0,0
2019-06-26,44.705641593862886,-122.2398800643116,0.0,0
2019-06-26,44.7056415938629,-122.18136631021798,10.545866028246738,1
2019-06-26,44.7056415938629,-122.1848082957529,10.628756999257917,1
2019-06-26,44.7056415938629,-122.18825028128782,9.827487126505531,1
2019-06-26,44.7056415938629,-122.19169226682271,8.749981830138514,0
2019-06-26,44.7056415938629,-122.19513425235763,8.749981830138514,0
2019-06-26,44.7056415938629,-122.23643807877669,11.899766552606488,1
2019-06-26,44.7056415938629,-122.2398800643116,11.899766552606488,1
2019-06-26,44.709083579397806,-122.181366310218,0.0,0
2019-06-26,44.709083579397806,-122.18480829575292,0.0,0
2019-06-26,44.709083579397806,-122.18825028128784,0.0,0
2019-06-26,44.709083579397806,-122.2398800643116,0.0,0
2019-06-26,44.70908357939781,-122.17448233914814,10.462975238062093,1
2019-06-26,44.70908357939781,-122.17792432468306,10.462975238062093,1
2019-06-26,44.70908357939781,-122.18136631021798,8.749981830138514,0
2019-06-26,44.70908357939781,-122.1848082957529,8.749981830138514,0
2019-06-26,44.70908357939781,-122.18825028128782,8.749981830138514,0
2019-06-26,44.70908357939781,-122.19169226682271,8.749981830138514,0
2019-06-26,44.70908357939781,-122.23643807877669,0.0,0
2019-06-26,44.70908357939781,-122.2398800643116,10.822169889496113,1
2019-06-26,44.712525564932726,-122.17792432468308,0.0,0
2019-06-26,44.712525564932726,-122.181366310218,0.0,0
2019-06-26,44.712525564932726,-122.18480829575292,0.0,0
2019-06-26,44.71252556493273,-122.16415638254338,0.0,0
2019-06-26,44.71252556493273,-122.1675983680783,0.0,0
2019-06-26,44.71252556493273,-122.17104035361322,0.0,0
2019-06-26,44.71252556493273,-122.17448233914814,9.634081490561844,1
2019-06-26,44.71252556493273,-122.17792432468306,10.324824365976392,1
2019-06-26,44.71252556493273,-122.18136631021798,9.357792112059133,1
2019-06-26,44.71252556493273,-122.1848082957529,8.749981830138514,0
2019-06-26,44.71252556493273,-122.24332204984653,0.0,0
2019-06-26,44.71596755046765,-122.16071439700846,8.749981830138514,0
2019-06-26,44.71596755046765,-122.16415638254338,8.749981830138514,0
2019-06-26,44.71596755046765,-122.1675983680783,0.0,0
2019-06-26,44.71596755046765,-122.18136631021798,10.435345017514054,1
2019-06-26,44.71596755046765,-122.1848082957529,10.435345017514054,1
2019-06-26,44.71596755046765,-122.24676403538145,0.0,0
2019-06-26,44.719409536002566,-122.15383042593864,0.0,0
2019-06-26,44.719409536002566,-122.15727241147356,0.0,0
2019-06-26,44.719409536002566,-122.16071439700848,0.0,0
2019-06-26,44.71940953600257,-122.15383042593862,9.109137284140212,1
2019-06-26,44.71940953600257,-122.15727241147354,10.794539427367514,1
2019-06-26,44.71940953600257,-122.16071439700846,10.214304115607685,1
2019-06-26,44.71940953600257,-122.17792432468306,8.749981830138514,0
2019-06-26,44.71940953600257,-122.18136631021798,9.274906506385872,1
2019-06-26,44.71940953600257,-122.24676403538145,0.0,0
2019-06-26,44.722851521537486,-122.15038844040372,0.0,0
2019-06-26,44.722851521537486,-122.15383042593864,0.0,0
2019-06-26,44.72285152153749,-122.1503884404037,8.749981830138514,0
2019-06-26,44.72285152153749,-122.15383042593862,8.749981830138514,0
2019-06-26,44.72285152153749,-122.17448233914814,8.749981830138514,0
2019-06-26,44.726293507072405,-122.1469464548688,0.0,0
2019-06-26,44.726293507072405,-122.1503884404037,8.749981830138514,0
2019-06-26,44.726293507072405,-122.15383042593862,8.749981830138514,0
2019-06-26,44.726293507072405,-122.1675983680783,8.749981830138514,0
2019-06-26,44.7262935070724,-122.15038844040372,0.0,0
2019-06-26,44.7262935070724,-122.15383042593864,0.0,0
2019-06-26,44.729735492607325,-122.16415638254338,8.749981830138514,0
