date,lat,lon,log_CI_cells_mL,bloom
2017-05-27,44.67810570958355,-122.19169226682271,0.0,0
2017-05-27,44.67810570958355,-122.19513425235763,0.0,0
2017-05-27,44.68498968065339,-122.19857623789257,0.0,0
2017-05-27,44.69187365172321,-122.20890219449734,0.0,0
2017-05-27,44.69187365172321,-122.21234418003226,0.0,0
2017-05-27,44.69187365172321,-122.21578616556718,0.0,0
2017-05-27,44.69187365172322,-122.2054602089624,10.241934138115585,1
2017-05-27,44.69187365172322,-122.20890219449733,10.628756999257917,1
2017-05-27,44.69187365172322,-122.21234418003225,9.993265011368504,1
2017-05-27,44.69187365172322,-122.21578616556717,11.56819696952893,1
2017-05-27,44.69531563725813,-122.19857623789258,0.0,0
2017-05-27,44.69531563725813,-122.2020182234275,0.0,0
2017-05-27,44.69531563725813,-122.20546020896242,0.0,0
2017-05-27,44.69531563725813,-122.20890219449734,0.0,0
2017-05-27,44.69531563725814,-122.19857623789257,8.749981830138514,0
2017-05-27,44.69531563725814,-122.20201822342749,10.518235744014877,1
2017-05-27,44.69531563725814,-122.2054602089624,10.573496332560213,1
2017-05-27,44.69531563725814,-122.20890219449733,10.490605480427217,1
2017-05-27,44.69531563725814,-122.21234418003225,10.048524596273804,1
2017-05-27,44.69531563725814,-122.21578616556717,10.048524596273804,1
2017-05-27,44.69531563725814,-122.21922815110209,11.098475283729242,1
2017-05-27,44.69531563725814,-122.222670136637,11.844504896278522,1
2017-05-27,44.69531563725814,-122.22611212217193,8.749981830138514,0
2017-05-27,44.69875762279305,-122.19169226682276,0.0,0
2017-05-27,44.69875762279305,-122.19513425235766,0.0,0
2017-05-27,44.69875762279305,-122.19857623789258,0.0,0
2017-05-27,44.69875762279305,-122.2020182234275,0.0,0
2017-05-27,44.69875762279305,-122.20546020896242,0.0,0
2017-05-27,44.69875762279306,-122.19169226682271,9.827487126505531,1
2017-05-27,44.69875762279306,-122.19513425235763,8.915743747554776,1
2017-05-27,44.69875762279306,-122.19857623789257,8.915743747554776,1
2017-05-27,44.69875762279306,-122.20201822342749,10.518235744014877,1
2017-05-27,44.69875762279306,-122.2054602089624,10.518235744014877,1
2017-05-27,44.69875762279306,-122.22611212217193,9.799857616815961,1
2017-05-27,44.69875762279306,-122.22955410770685,9.799857616815961,1
2017-05-27,44.69875762279306,-122.23299609324177,9.799857616815961,1
2017-05-27,44.69875762279306,-122.23643807877669,10.352454492970496,1
2017-05-27,44.69875762279306,-122.24332204984653,0.0,0
2017-05-27,44.69875762279306,-122.24676403538145,0.0,0
2017-05-27,44.70219960832797,-122.18825028128784,0.0,0
2017-05-27,44.70219960832797,-122.19169226682276,0.0,0
2017-05-27,44.70219960832797,-122.19513425235766,0.0,0
2017-05-27,44.70219960832797,-122.19857623789258,0.0,0
2017-05-27,44.70219960832797,-122.23643807877669,0.0,0
2017-05-27,44.70219960832797,-122.2398800643116,0.0,0
2017-05-27,44.70219960832798,-122.18825028128782,10.573496332560213,1
2017-05-27,44.70219960832798,-122.19169226682271,8.749981830138514,0
2017-05-27,44.70219960832798,-122.19513425235763,8.749981830138514,0
2017-05-27,44.70219960832798,-122.19857623789257,11.070844686650638,1
2017-05-27,44.70219960832798,-122.23299609324177,10.352454492970496,1
2017-05-27,44.70219960832798,-122.23643807877669,10.214304115607685,1
2017-05-27,44.70219960832798,-122.2398800643116,8.749981830138514,0
2017-05-27,44.705641593862886,-122.181366310218,0.0,0
2017-05-27,44.705641593862886,-122.18480829575292,0.0,0
2017-05-27,44.705641593862886,-122.18825028128784,0.0,0
2017-05-27,44.705641593862886,-122.19169226682276,0.0,0
2017-05-27,44.705641593862886,-122.19513425235766,0.0,0
2017-05-27,44.705641593862886,-122.23643807877669,0.0,0
2017-05-27,44.705641593862886,-122.2398800643116,0.0,0
2017-05-27,44.7056415938629,-122.18136631021798,11.208997784497312,1
2017-05-27,44.7056415938629,-122.1848082957529,10.822169889496113,1
2017-05-27,44.7056415938629,-122.18825028128782,9.827487126505531,1
2017-05-27,44.7056415938629,-122.19169226682271,9.910375898245539,1
2017-05-27,44.7056415938629,-122.19513425235763,8.749981830138514,0
2017-05-27,44.7056415938629,-122.23643807877669,10.103784313286397,1
2017-05-27,44.7056415938629,-122.2398800643116,10.103784313286397,1
2017-05-27,44.709083579397806,-122.181366310218,0.0,0
2017-05-27,44.709083579397806,-122.18480829575292,0.0,0
2017-05-27,44.709083579397806,-122.18825028128784,0.0,0
2017-05-27,44.709083579397806,-122.2398800643116,0.0,0
2017-05-27,44.70908357939781,-122.17448233914814,11.430043265819663,1
2017-05-27,44.70908357939781,-122.17792432468306,11.430043265819663,1
2017-05-27,44.70908357939781,-122.18136631021798,10.960322420508948,1
2017-05-27,44.70908357939781,-122.1848082957529,9.578823167559282,1
2017-05-27,44.70908357939781,-122.18825028128782,10.6840177399065,1
2017-05-27,44.70908357939781,-122.19169226682271,9.772228149468583,1
2017-05-27,44.70908357939781,-122.23643807877669,8.749981830138514,0
2017-05-27,44.70908357939781,-122.2398800643116,10.380084644331134,1
2017-05-27,44.712525564932726,-122.17792432468308,0.0,0
2017-05-27,44.712525564932726,-122.181366310218,0.0,0
2017-05-27,44.712525564932726,-122.18480829575292,0.0,0
2017-05-27,44.71252556493273,-122.16415638254338,8.749981830138514,0
2017-05-27,44.71252556493273,-122.1675983680783,10.26956418783737,1
2017-05-27,44.71252556493273,-122.17104035361322,8.749981830138514,0
2017-05-27,44.71252556493273,-122.17448233914814,9.855116677383474,1
2017-05-27,44.71252556493273,-122.17792432468306,10.545866028246738,1
2017-05-27,44.71252556493273,-122.18136631021798,11.26425909815048,1
2017-05-27,44.71252556493273,-122.1848082957529,10.076154438719753,1
2017-05-27,44.71252556493273,-122.24332204984653,0.0,0
2017-05-27,44.71596755046765,-122.16071439700846,10.159044155304398,1
2017-05-27,44.71596755046765,-122.16415638254338,9.026253783753502,1
2017-05-27,44.71596755046765,-122.1675983680783,8.749981830138514,0
2017-05-27,44.71596755046765,-122.18136631021798,10.518235744014877,1
2017-05-27,44.71596755046765,-122.1848082957529,10.518235744014877,1
2017-05-27,44.71596755046765,-122.24676403538145,0.0,0
2017-05-27,44.719409536002566,-122.15383042593864,0.0,0
2017-05-27,44.719409536002566,-122.15727241147356,0.0,0
2017-05-27,44.719409536002566,-122.16071439700848,0.0,0
2017-05-27,44.71940953600257,-122.15383042593862,10.822169889496113,1
2017-05-27,44.71940953600257,-122.15727241147354,10.6840177399065,1
2017-05-27,44.71940953600257,-122.16071439700846,10.932691886251902,1
2017-05-27,44.71940953600257,-122.17792432468306,8.749981830138514,0
2017-05-27,44.71940953600257,-122.18136631021798,10.26956418783737,1
2017-05-27,44.71940953600257,-122.24676403538145,0.0,0
2017-05-27,44.722851521537486,-122.15038844040372,0.0,0
2017-05-27,44.722851521537486,-122.15383042593864,0.0,0
2017-05-27,44.72285152153749,-122.1503884404037,9.274906506385872,1
2017-05-27,44.72285152153749,-122.15383042593862,10.186674121076045,1
2017-05-27,44.72285152153749,-122.17448233914814,10.407714819394293,1
2017-05-27,44.726293507072405,-122.1469464548688,0.0,0
2017-05-27,44.726293507072405,-122.1503884404037,9.827487126505531,1
2017-05-27,44.726293507072405,-122.15383042593862,9.551194084561663,1
2017-05-27,44.726293507072405,-122.1675983680783,8.943371109748016,1
2017-05-27,44.7262935070724,-122.15038844040372,0.0,0
2017-05-27,44.7262935070724,-122.15383042593864,0.0,0
2017-05-27,44.729735492607325,-122.16415638254338,10.7116481367115,1
